shipment_id,warehouse_id,destination_id,carrier_id,order_date,planned_ship_date,actual_ship_date,planned_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost,status,on_time_flag
SHP-007545,WH-09,DST-12,CAR-03,2024-07-02,2024-07-04,2024-07-04,2024-07-06,2024-07-06,1754.3,470.3,823.12,Delivered,True
SHP-007546,WH-02,DST-06,CAR-06,2024-07-02,2024-07-03,2024-07-04,2024-07-13,2024-07-13,7641.2,515.0,983.42,Delivered,True
SHP-007547,WH-07,DST-12,CAR-06,2024-07-03,2024-07-03,2024-07-04,2024-07-14,2024-07-14,8577.7,697.0,1384.96,Delivered,True
SHP-007548,WH-09,DST-16,CAR-06,2024-07-03,2024-07-04,2024-07-04,2024-07-15,2024-07-15,8055.2,1357.9,2258.85,Delivered,True
SHP-007549,WH-05,DST-04,CAR-05,2024-07-03,2024-07-03,2024-07-04,2024-07-04,2024-07-04,5743.4,140.9,13901.2,Delivered,True
SHP-007550,WH-09,DST-12,CAR-04,2024-07-03,2024-07-04,2024-07-04,2024-07-05,2024-07-05,1754.3,99.0,3356.96,Delivered,True
SHP-007551,WH-08,DST-16,CAR-04,2024-07-03,2024-07-04,2024-07-04,2024-07-05,2024-07-05,6063.3,397.9,23201.58,Delivered,True
SHP-007552,WH-02,DST-01,CAR-02,2024-07-03,2024-07-04,2024-07-05,2024-07-05,2024-07-08,2205.7,196.0,1362.61,Delivered,False
SHP-007553,WH-01,DST-02,CAR-02,2024-07-03,2024-07-03,2024-07-03,2024-07-04,2024-07-04,947.5,298.1,736.25,Delivered,True
SHP-007554,WH-08,DST-07,CAR-07,2024-07-03,2024-07-04,2024-07-04,2024-07-19,2024-07-19,10729.0,435.6,1363.87,Delivered,True
SHP-007555,WH-03,DST-11,CAR-06,2024-07-03,2024-07-05,2024-07-05,2024-07-13,2024-07-13,6328.8,142.7,390.4,Delivered,True
SHP-007556,WH-09,DST-13,CAR-04,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,866.5,514.5,3962.11,Delivered,True
SHP-007557,WH-06,DST-08,CAR-03,2024-07-04,2024-07-06,2024-07-06,2024-07-07,2024-07-07,974.8,3858.3,2769.24,Delivered,True
SHP-007558,WH-07,DST-11,CAR-05,2024-07-04,2024-07-06,2024-07-07,2024-07-07,2024-07-07,810.4,1192.2,8010.62,Delivered,True
SHP-007559,WH-11,DST-07,CAR-05,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,5246.7,344.9,20298.47,Delivered,True
SHP-007560,WH-11,DST-10,CAR-04,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,4664.6,131.5,9896.51,Delivered,True
SHP-007561,WH-05,DST-11,CAR-03,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,810.7,778.5,555.3,Delivered,True
SHP-007562,WH-11,DST-18,CAR-03,2024-07-04,2024-07-05,2024-07-06,2024-07-06,2024-07-06,122.9,55.8,22.0,Delivered,True
SHP-007563,WH-04,DST-03,CAR-05,2024-07-04,2024-07-05,2024-07-05,2024-07-06,2024-07-06,8954.1,429.2,40001.0,Delivered,True
SHP-007564,WH-06,DST-19,CAR-03,2024-07-04,2024-07-04,2024-07-05,2024-07-09,2024-07-09,4712.7,222.2,1392.8,Delivered,True
SHP-007565,WH-01,DST-03,CAR-04,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,3110.3,99.8,5967.86,Delivered,True
SHP-007566,WH-03,DST-05,CAR-05,2024-07-04,2024-07-06,2024-07-06,2024-07-07,2024-07-07,3261.0,783.9,22780.64,Delivered,True
SHP-007567,WH-06,DST-06,CAR-03,2024-07-04,2024-07-06,2024-07-06,2024-07-08,2024-07-08,735.0,511.9,366.3,Delivered,True
SHP-007568,WH-09,DST-10,CAR-06,2024-07-04,2024-07-04,2024-07-04,2024-07-16,2024-07-16,9098.7,93.9,481.34,Delivered,True
SHP-007569,WH-03,DST-04,CAR-03,2024-07-04,2024-07-04,2024-07-05,2024-07-05,2024-07-05,504.3,99.3,105.65,Delivered,True
SHP-007570,WH-05,DST-09,CAR-03,2024-07-04,2024-07-05,2024-07-05,2024-07-07,2024-07-07,1785.7,315.8,644.75,Delivered,True
SHP-007571,WH-05,DST-17,CAR-04,2024-07-04,2024-07-04,2024-07-04,2024-07-05,2024-07-05,4417.3,494.8,19642.4,Delivered,True
SHP-007572,WH-09,DST-16,CAR-05,2024-07-04,2024-07-05,2024-07-05,2024-07-06,2024-07-06,8055.2,1572.8,101389.51,Delivered,True
SHP-007573,WH-01,DST-09,CAR-06,2024-07-04,2024-07-05,2024-07-05,2024-07-15,2024-07-15,6943.1,198.6,498.15,Delivered,True
SHP-007574,WH-09,DST-03,CAR-05,2024-07-05,2024-07-05,2024-07-05,2024-07-06,2024-07-06,10434.3,281.7,35685.99,Delivered,True
SHP-007575,WH-03,DST-04,CAR-03,2024-07-05,2024-07-05,2024-07-06,2024-07-06,2024-07-06,504.3,170.4,130.75,Delivered,True
SHP-007576,WH-01,DST-01,CAR-01,2024-07-05,2024-07-05,2024-07-05,2024-07-06,2024-07-06,1200.3,226.2,869.68,Delivered,True
SHP-007577,WH-08,DST-05,CAR-05,2024-07-05,2024-07-05,2024-07-05,2024-07-07,2024-07-07,16606.7,498.1,82311.28,Delivered,True
SHP-007578,WH-04,DST-06,CAR-02,2024-07-05,2024-07-05,2024-07-06,2024-07-06,2024-07-06,320.6,253.8,226.96,Delivered,True
SHP-007579,WH-04,DST-07,CAR-05,2024-07-05,2024-07-05,2024-07-05,2024-07-06,2024-07-06,372.9,2151.9,6226.54,Delivered,True
SHP-007580,WH-01,DST-02,CAR-02,2024-07-05,2024-07-05,2024-07-05,2024-07-07,2024-07-07,947.5,89.1,427.32,Delivered,True
SHP-007581,WH-01,DST-04,CAR-05,2024-07-05,2024-07-06,2024-07-06,2024-07-07,2024-07-07,1598.9,54.8,2892.53,Delivered,True
SHP-007582,WH-05,DST-08,CAR-02,2024-07-06,2024-07-06,2024-07-06,2024-07-07,2024-07-07,255.3,631.5,331.1,Delivered,True
SHP-007583,WH-02,DST-15,CAR-04,2024-07-06,2024-07-07,2024-07-07,2024-07-08,2024-07-08,16180.2,967.0,120846.86,Delivered,True
SHP-007584,WH-03,DST-04,CAR-05,2024-07-06,2024-07-06,2024-07-07,2024-07-07,2024-07-07,504.3,53.9,909.03,Delivered,True
SHP-007585,WH-05,DST-08,CAR-02,2024-07-06,2024-07-07,2024-07-07,2024-07-08,2024-07-08,255.3,3344.8,1411.5,Delivered,True
SHP-007586,WH-08,DST-02,CAR-07,2024-07-06,2024-07-07,2024-07-07,2024-07-28,2024-07-28,15071.9,311.4,1541.55,Delivered,True
SHP-007587,WH-03,DST-05,CAR-03,2024-07-06,2024-07-08,2024-07-08,2024-07-11,2024-07-11,3261.0,1054.9,2864.6,Delivered,True
SHP-007588,WH-12,DST-20,CAR-02,2024-07-06,2024-07-07,2024-07-07,2024-07-09,2024-07-13,1240.3,162.8,701.97,Delivered,False
SHP-007589,WH-12,DST-20,CAR-01,2024-07-06,2024-07-08,2024-07-08,2024-07-09,2024-07-09,1240.3,707.8,1914.12,Delivered,True
SHP-007590,WH-07,DST-08,CAR-01,2024-07-06,2024-07-07,2024-07-07,2024-07-08,2024-07-08,517.2,239.8,386.67,Delivered,True
SHP-007591,WH-01,DST-03,CAR-02,2024-07-06,2024-07-06,2024-07-07,2024-07-08,2024-07-08,3110.3,698.7,4360.6,Delivered,True
SHP-007592,WH-11,DST-19,CAR-02,2024-07-06,2024-07-07,2024-07-07,2024-07-08,2024-07-08,376.2,59.2,152.13,Delivered,True
SHP-007593,WH-09,DST-14,CAR-04,2024-07-06,2024-07-06,2024-07-06,2024-07-07,2024-07-07,5032.4,62.0,8438.35,Delivered,True
SHP-007594,WH-02,DST-08,CAR-04,2024-07-06,2024-07-08,2024-07-08,2024-07-09,2024-07-09,8378.4,163.7,19502.21,Delivered,True
SHP-007595,WH-11,DST-18,CAR-01,2024-07-06,2024-07-07,2024-07-08,2024-07-08,2024-07-08,122.9,574.9,161.89,Delivered,True
SHP-007596,WH-09,DST-05,CAR-07,2024-07-06,2024-07-07,2024-07-07,2024-07-26,2024-07-26,12908.0,498.0,1801.96,Delivered,True
SHP-007597,WH-05,DST-06,CAR-05,2024-07-06,2024-07-07,2024-07-07,2024-07-08,2024-07-08,720.7,196.2,2027.24,Delivered,True
SHP-007598,WH-05,DST-10,CAR-04,2024-07-07,2024-07-07,2024-07-08,2024-07-08,2024-07-08,901.1,292.8,2841.92,Delivered,True
SHP-007599,WH-05,DST-11,CAR-03,2024-07-07,2024-07-08,2024-07-08,2024-07-09,2024-07-09,810.7,135.7,190.51,Delivered,True
SHP-007600,WH-07,DST-10,CAR-05,2024-07-07,2024-07-07,2024-07-07,2024-07-08,2024-07-08,1143.9,1134.8,10840.86,Delivered,True
SHP-007601,WH-03,DST-15,CAR-05,2024-07-07,2024-07-08,2024-07-08,2024-07-09,2024-07-09,15807.2,474.4,75688.5,Delivered,True
SHP-007602,WH-01,DST-03,CAR-02,2024-07-07,2024-07-07,2024-07-07,2024-07-09,2024-07-09,3110.3,156.2,1728.33,Delivered,True
SHP-007603,WH-09,DST-10,CAR-07,2024-07-07,2024-07-08,2024-07-08,2024-07-21,2024-07-21,9098.7,2105.5,4195.41,Delivered,True
SHP-007604,WH-11,DST-18,CAR-03,2024-07-07,2024-07-09,2024-07-09,2024-07-10,2024-07-10,122.9,534.3,63.17,Delivered,True
SHP-007605,WH-06,DST-07,CAR-02,2024-07-07,2024-07-07,2024-07-07,2024-07-08,2024-07-08,391.5,966.1,712.18,Delivered,True
SHP-007606,WH-10,DST-03,CAR-06,2024-07-08,2024-07-10,2024-07-11,2024-07-26,2024-07-26,12073.5,759.0,2084.13,Delivered,True
SHP-007607,WH-09,DST-09,CAR-06,2024-07-08,2024-07-10,2024-07-10,2024-07-23,2024-07-23,10255.5,144.7,636.31,Delivered,True
SHP-007608,WH-08,DST-14,CAR-07,2024-07-08,2024-07-09,2024-07-09,2024-07-14,2024-07-14,3903.8,2136.7,1824.39,Delivered,True
SHP-007609,WH-07,DST-10,CAR-03,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-11,1143.9,910.5,889.21,Delivered,True
SHP-007610,WH-09,DST-16,CAR-07,2024-07-08,2024-07-10,2024-07-11,2024-07-22,2024-07-27,8055.2,288.9,787.63,Delivered,False
SHP-007611,WH-02,DST-03,CAR-05,2024-07-08,2024-07-09,2024-07-09,2024-07-10,2024-07-10,1992.0,1126.7,18763.67,Delivered,True
SHP-007612,WH-01,DST-03,CAR-03,2024-07-08,2024-07-09,2024-07-09,2024-07-12,2024-07-12,3110.3,277.1,1038.76,Delivered,True
SHP-007613,WH-05,DST-02,CAR-05,2024-07-08,2024-07-09,2024-07-09,2024-07-10,2024-07-10,6830.3,1638.8,89173.27,Delivered,True
SHP-007614,WH-04,DST-20,CAR-05,2024-07-08,2024-07-09,2024-07-09,2024-07-10,2024-07-10,3274.5,1127.6,30865.18,Delivered,True
SHP-007615,WH-04,DST-08,CAR-01,2024-07-09,2024-07-11,2024-07-11,2024-07-12,2024-07-12,611.3,783.9,1022.49,Delivered,True
SHP-007616,WH-09,DST-08,CAR-04,2024-07-09,2024-07-10,2024-07-10,2024-07-11,2024-07-11,8397.2,889.2,58536.21,Delivered,True
SHP-007617,WH-11,DST-20,CAR-02,2024-07-09,2024-07-11,2024-07-11,2024-07-13,2024-07-13,2423.4,586.3,2972.55,Delivered,True
SHP-007618,WH-09,DST-14,CAR-07,2024-07-09,2024-07-09,2024-07-09,2024-07-16,2024-07-16,5032.4,1065.3,1273.5,Delivered,True
SHP-007619,WH-08,DST-15,CAR-05,2024-07-09,2024-07-10,2024-07-11,2024-07-11,2024-07-11,905.4,230.1,2764.69,Delivered,True
SHP-007620,WH-04,DST-07,CAR-05,2024-07-09,2024-07-10,2024-07-11,2024-07-11,2024-07-11,372.9,142.6,907.02,Delivered,True
SHP-007621,WH-01,DST-19,CAR-06,2024-07-09,2024-07-09,2024-07-09,2024-07-25,2024-07-25,11967.3,1483.0,3625.38,Delivered,True
SHP-007622,WH-02,DST-02,CAR-01,2024-07-09,2024-07-09,2024-07-09,2024-07-11,2024-07-11,1295.0,332.0,1171.16,Delivered,True
SHP-007623,WH-05,DST-10,CAR-05,2024-07-09,2024-07-11,2024-07-11,2024-07-12,2024-07-12,901.1,1834.8,13017.93,Delivered,True
SHP-007624,WH-11,DST-04,CAR-04,2024-07-09,2024-07-09,2024-07-10,2024-07-10,2024-07-10,10606.9,180.9,25857.16,Delivered,True
SHP-007625,WH-11,DST-18,CAR-05,2024-07-09,2024-07-10,2024-07-10,2024-07-11,2024-07-11,122.9,68.1,233.92,Delivered,True
SHP-007626,WH-01,DST-01,CAR-05,2024-07-09,2024-07-11,2024-07-11,2024-07-12,2024-07-12,1200.3,260.3,3922.79,Delivered,True
SHP-007627,WH-01,DST-04,CAR-03,2024-07-09,2024-07-09,2024-07-09,2024-07-11,2024-07-11,1598.9,439.1,715.3,Delivered,True
SHP-007628,WH-02,DST-03,CAR-05,2024-07-09,2024-07-09,2024-07-09,2024-07-10,2024-07-10,1992.0,315.7,7293.6,Delivered,True
SHP-007629,WH-09,DST-14,CAR-07,2024-07-09,2024-07-11,2024-07-11,2024-07-18,2024-07-20,5032.4,498.7,703.23,Delivered,False
SHP-007630,WH-10,DST-16,CAR-03,2024-07-09,2024-07-10,2024-07-11,2024-07-11,2024-07-11,713.4,1195.1,696.71,Delivered,True
SHP-007631,WH-05,DST-10,CAR-02,2024-07-10,2024-07-11,2024-07-12,2024-07-12,2024-07-12,901.1,157.2,502.11,Delivered,True
SHP-007632,WH-06,DST-10,CAR-05,2024-07-10,2024-07-12,2024-07-13,2024-07-13,2024-07-13,340.3,440.2,1546.66,Delivered,True
SHP-007633,WH-08,DST-13,CAR-06,2024-07-10,2024-07-10,2024-07-10,2024-07-17,2024-07-17,4671.9,324.2,440.83,Delivered,True
SHP-007634,WH-06,DST-01,CAR-07,2024-07-10,2024-07-10,2024-07-10,2024-07-19,2024-07-19,6146.1,233.4,532.74,Delivered,True
SHP-007635,WH-05,DST-01,CAR-04,2024-07-10,2024-07-12,2024-07-12,2024-07-13,2024-07-13,6129.9,155.7,13954.63,Delivered,True
SHP-007636,WH-01,DST-05,CAR-04,2024-07-10,2024-07-10,2024-07-10,2024-07-11,2024-07-11,2159.1,310.9,7059.78,Delivered,True
SHP-007637,WH-02,DST-01,CAR-05,2024-07-10,2024-07-11,2024-07-11,2024-07-12,2024-07-12,2205.7,279.7,7512.42,Delivered,True
SHP-007638,WH-07,DST-06,CAR-01,2024-07-10,2024-07-10,2024-07-11,2024-07-12,2024-07-12,1448.5,7867.5,19866.01,Delivered,True
SHP-007639,WH-08,DST-16,CAR-06,2024-07-10,2024-07-11,2024-07-11,2024-07-19,2024-07-19,6063.3,323.3,571.13,Delivered,True
SHP-007640,WH-04,DST-04,CAR-07,2024-07-10,2024-07-11,2024-07-11,2024-07-20,2024-07-20,5491.0,693.3,981.01,Delivered,True
SHP-007641,WH-07,DST-07,CAR-02,2024-07-10,2024-07-10,2024-07-10,2024-07-12,2024-07-12,1366.5,119.0,680.05,Delivered,True
SHP-007642,WH-05,DST-02,CAR-06,2024-07-10,2024-07-12,2024-07-13,2024-07-22,2024-07-22,6830.3,376.4,708.66,Delivered,True
SHP-007643,WH-05,DST-17,CAR-07,2024-07-11,2024-07-11,2024-07-11,2024-07-17,2024-07-23,4417.3,244.1,392.34,Delivered,False
SHP-007644,WH-10,DST-13,CAR-07,2024-07-11,2024-07-12,2024-07-13,2024-07-24,2024-07-24,8329.3,538.3,1229.9,Delivered,True
SHP-007645,WH-09,DST-10,CAR-04,2024-07-11,2024-07-11,2024-07-11,2024-07-12,2024-07-12,9098.7,1778.1,115188.11,Delivered,True
SHP-007646,WH-11,DST-17,CAR-03,2024-07-11,2024-07-12,2024-07-12,2024-07-14,2024-07-14,868.1,221.4,256.07,Delivered,True
SHP-007647,WH-11,DST-18,CAR-05,2024-07-11,2024-07-11,2024-07-11,2024-07-12,2024-07-12,122.9,433.7,552.91,Delivered,True
SHP-007648,WH-05,DST-07,CAR-05,2024-07-11,2024-07-11,2024-07-12,2024-07-12,2024-07-12,744.8,245.0,2353.28,Delivered,True
SHP-007649,WH-09,DST-15,CAR-01,2024-07-11,2024-07-13,2024-07-14,2024-07-16,2024-07-16,4443.8,277.9,3610.3,Delivered,True
SHP-007650,WH-09,DST-12,CAR-01,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-14,1754.3,347.4,1632.48,Delivered,True
SHP-007651,WH-06,DST-03,CAR-07,2024-07-11,2024-07-12,2024-07-12,2024-07-26,2024-07-26,9460.8,649.4,1607.19,Delivered,True
SHP-007652,WH-03,DST-05,CAR-01,2024-07-11,2024-07-12,2024-07-12,2024-07-15,2024-07-15,3261.0,783.3,5451.19,Delivered,True
SHP-007653,WH-10,DST-03,CAR-04,2024-07-11,2024-07-13,2024-07-13,2024-07-15,2024-07-15,12073.5,1267.7,113409.83,Delivered,True
SHP-007654,WH-11,DST-19,CAR-02,2024-07-11,2024-07-12,2024-07-13,2024-07-13,2024-07-23,376.2,1059.6,739.27,Delivered,False
SHP-007655,WH-02,DST-04,CAR-04,2024-07-12,2024-07-14,2024-07-14,2024-07-15,2024-07-15,2438.1,41.5,3768.33,Delivered,True
SHP-007656,WH-12,DST-17,CAR-01,2024-07-12,2024-07-13,2024-07-13,2024-07-15,2024-07-15,845.1,56.1,367.93,Delivered,True
SHP-007657,WH-07,DST-09,CAR-05,2024-07-12,2024-07-14,2024-07-15,2024-07-15,2024-07-15,2289.8,40.7,3913.28,Delivered,True
SHP-007658,WH-08,DST-13,CAR-06,2024-07-12,2024-07-12,2024-07-12,2024-07-19,2024-07-19,4671.9,319.1,436.54,Delivered,True
SHP-007659,WH-11,DST-20,CAR-01,2024-07-12,2024-07-14,2024-07-15,2024-07-16,2024-07-16,2423.4,146.2,1426.24,Delivered,True
SHP-007660,WH-03,DST-04,CAR-04,2024-07-12,2024-07-13,2024-07-13,2024-07-14,2024-07-14,504.3,85.8,922.36,Delivered,True
SHP-007661,WH-09,DST-16,CAR-04,2024-07-12,2024-07-12,2024-07-12,2024-07-13,2024-07-13,8055.2,303.1,25936.37,Delivered,True
SHP-007662,WH-07,DST-13,CAR-07,2024-07-12,2024-07-14,2024-07-14,2024-07-25,2024-07-25,7740.4,831.4,1596.68,Delivered,True
SHP-007663,WH-04,DST-09,CAR-05,2024-07-12,2024-07-12,2024-07-12,2024-07-13,2024-07-13,1424.2,93.2,2964.69,Delivered,True
SHP-007664,WH-05,DST-01,CAR-05,2024-07-12,2024-07-13,2024-07-13,2024-07-14,2024-07-14,6129.9,254.4,19776.58,Delivered,True
SHP-007665,WH-02,DST-12,CAR-05,2024-07-12,2024-07-12,2024-07-12,2024-07-13,2024-07-13,10401.3,159.4,26541.42,Delivered,True
SHP-007666,WH-12,DST-18,CAR-02,2024-07-12,2024-07-14,2024-07-14,2024-07-15,2024-07-15,1588.3,237.5,1084.01,Delivered,True
SHP-007667,WH-09,DST-18,CAR-06,2024-07-12,2024-07-13,2024-07-14,2024-07-22,2024-07-22,6541.7,556.2,890.43,Delivered,True
SHP-007668,WH-05,DST-10,CAR-02,2024-07-12,2024-07-12,2024-07-12,2024-07-14,2024-07-14,901.1,268.2,658.14,Delivered,True
SHP-007669,WH-04,DST-03,CAR-05,2024-07-12,2024-07-12,2024-07-12,2024-07-13,2024-07-13,8954.1,1424.4,103270.22,Delivered,True
SHP-007670,WH-09,DST-16,CAR-05,2024-07-12,2024-07-14,2024-07-15,2024-07-15,2024-07-19,8055.2,311.3,29242.13,Delivered,False
SHP-007671,WH-01,DST-04,CAR-03,2024-07-13,2024-07-15,2024-07-16,2024-07-17,2024-07-20,1598.9,415.8,689.22,Delivered,False
SHP-007672,WH-07,DST-15,CAR-06,2024-07-13,2024-07-14,2024-07-14,2024-07-28,2024-07-28,10270.4,815.8,1877.89,Delivered,True
SHP-007673,WH-06,DST-19,CAR-03,2024-07-13,2024-07-15,2024-07-15,2024-07-20,2024-07-20,4712.7,157.6,1179.69,Delivered,True
SHP-007674,WH-09,DST-13,CAR-03,2024-07-13,2024-07-13,2024-07-13,2024-07-14,2024-07-14,866.5,551.4,455.74,Delivered,True
SHP-007675,WH-05,DST-09,CAR-01,2024-07-13,2024-07-14,2024-07-14,2024-07-16,2024-07-16,1785.7,247.1,1357.27,Delivered,True
SHP-007676,WH-11,DST-20,CAR-03,2024-07-13,2024-07-13,,2024-07-16,,2423.4,273.3,802.88,Cancelled,
SHP-007677,WH-09,DST-12,CAR-05,2024-07-13,2024-07-14,2024-07-15,2024-07-15,2024-07-15,1754.3,923.5,13993.5,Delivered,True
SHP-007678,WH-08,DST-20,CAR-04,2024-07-13,2024-07-13,2024-07-13,2024-07-14,2024-07-14,8260.2,792.0,52442.68,Delivered,True
SHP-007679,WH-09,DST-20,CAR-04,2024-07-13,2024-07-13,2024-07-13,2024-07-14,2024-07-14,8354.8,289.7,26184.68,Delivered,True
SHP-007680,WH-10,DST-15,CAR-06,2024-07-13,2024-07-13,2024-07-13,2024-07-20,2024-07-20,5496.2,1019.4,1206.37,Delivered,True
SHP-007681,WH-12,DST-11,CAR-07,2024-07-13,2024-07-13,2024-07-13,2024-07-20,2024-07-20,4529.0,525.8,657.42,Delivered,True
SHP-007682,WH-09,DST-02,CAR-06,2024-07-13,2024-07-14,2024-07-15,2024-07-29,2024-07-29,11356.6,132.5,679.69,Delivered,True
SHP-007683,WH-11,DST-16,CAR-04,2024-07-13,2024-07-13,2024-07-13,2024-07-14,2024-07-14,11665.1,318.6,38717.02,Delivered,True
SHP-007684,WH-07,DST-11,CAR-05,2024-07-14,2024-07-14,2024-07-14,2024-07-15,2024-07-15,810.4,433.5,3645.11,Delivered,True
SHP-007685,WH-04,DST-19,CAR-04,2024-07-14,2024-07-15,2024-07-15,2024-07-16,2024-07-16,4921.8,265.7,14669.29,Delivered,True
SHP-007686,WH-09,DST-05,CAR-05,2024-07-14,2024-07-15,2024-07-15,2024-07-16,2024-07-16,12908.0,210.6,37630.25,Delivered,True
SHP-007687,WH-04,DST-08,CAR-05,2024-07-14,2024-07-16,2024-07-17,2024-07-17,2024-07-17,611.3,252.6,1964.41,Delivered,True
SHP-007688,WH-11,DST-20,CAR-01,2024-07-14,2024-07-14,2024-07-15,2024-07-15,2024-07-15,2423.4,220.7,1733.16,Delivered,True
SHP-007689,WH-09,DST-15,CAR-03,2024-07-14,2024-07-14,2024-07-14,2024-07-17,2024-07-17,4443.8,4230.0,13780.33,Delivered,True
SHP-007690,WH-04,DST-07,CAR-03,2024-07-14,2024-07-15,2024-07-15,2024-07-16,2024-07-16,372.9,2208.7,628.71,Delivered,True
SHP-007691,WH-04,DST-20,CAR-07,2024-07-14,2024-07-15,2024-07-16,2024-07-20,2024-07-20,3274.5,168.7,241.46,Delivered,True
SHP-007692,WH-11,DST-17,CAR-03,2024-07-14,2024-07-15,2024-07-15,2024-07-16,2024-07-16,868.1,939.8,692.61,Delivered,True
SHP-007693,WH-11,DST-17,CAR-01,2024-07-14,2024-07-15,2024-07-15,2024-07-16,2024-07-16,868.1,180.8,561.96,Delivered,True
SHP-007694,WH-11,DST-18,CAR-01,2024-07-14,2024-07-14,2024-07-15,2024-07-15,2024-07-15,122.9,273.1,98.84,Delivered,True
SHP-007695,WH-08,DST-02,CAR-05,2024-07-14,2024-07-14,2024-07-14,2024-07-15,2024-07-15,15071.9,50.4,26795.36,Delivered,True
SHP-007696,WH-11,DST-20,CAR-05,2024-07-14,2024-07-16,2024-07-17,2024-07-17,2024-07-17,2423.4,173.7,6429.81,Delivered,True
SHP-007697,WH-09,DST-15,CAR-03,2024-07-14,2024-07-14,2024-07-14,2024-07-18,2024-07-18,4443.8,414.0,1909.96,Delivered,True
SHP-007698,WH-09,DST-13,CAR-05,2024-07-14,2024-07-14,2024-07-14,2024-07-15,2024-07-15,866.5,589.5,4856.85,Delivered,True
SHP-007699,WH-04,DST-09,CAR-05,2024-07-14,2024-07-14,2024-07-14,2024-07-15,2024-07-15,1424.2,198.8,4032.46,Delivered,True
SHP-007700,WH-04,DST-11,CAR-05,2024-07-14,2024-07-14,2024-07-14,2024-07-15,2024-07-15,1181.6,855.1,8851.4,Delivered,True
SHP-007701,WH-03,DST-05,CAR-06,2024-07-15,2024-07-16,2024-07-16,2024-07-20,2024-07-23,3261.0,924.0,659.77,Delivered,False
SHP-007702,WH-03,DST-02,CAR-04,2024-07-15,2024-07-15,2024-07-15,2024-07-16,2024-07-16,701.2,511.2,3191.55,Delivered,True
SHP-007703,WH-05,DST-04,CAR-06,2024-07-15,2024-07-16,2024-07-17,2024-07-23,2024-07-25,5743.4,40.1,248.22,Delivered,False
SHP-007704,WH-04,DST-07,CAR-04,2024-07-15,2024-07-16,2024-07-16,2024-07-17,2024-07-17,372.9,83.8,677.27,Delivered,True
SHP-007705,WH-08,DST-14,CAR-06,2024-07-15,2024-07-15,2024-07-15,2024-07-20,2024-07-22,3903.8,155.4,249.73,Delivered,False
SHP-007706,WH-08,DST-07,CAR-05,2024-07-15,2024-07-16,2024-07-16,2024-07-18,2024-07-18,10729.0,674.3,66600.74,Delivered,True
SHP-007707,WH-06,DST-11,CAR-04,2024-07-15,2024-07-16,2024-07-17,2024-07-17,2024-07-26,1746.6,604.9,8997.57,Delivered,False
SHP-007708,WH-12,DST-20,CAR-02,2024-07-15,2024-07-15,2024-07-15,2024-07-17,2024-07-17,1240.3,250.8,872.24,Delivered,True
SHP-007709,WH-04,DST-10,CAR-01,2024-07-15,2024-07-15,2024-07-15,2024-07-16,2024-07-18,796.9,374.3,777.98,Delivered,False
SHP-007710,WH-01,DST-02,CAR-04,2024-07-15,2024-07-15,2024-07-15,2024-07-16,2024-07-21,947.5,106.3,1857.42,Delivered,False
SHP-007711,WH-08,DST-12,CAR-07,2024-07-15,2024-07-15,2024-07-15,2024-07-23,2024-07-23,5311.2,236.7,463.88,Delivered,True
SHP-007712,WH-08,DST-12,CAR-05,2024-07-15,2024-07-15,2024-07-15,2024-07-16,2024-07-16,5311.2,180.5,14348.54,Delivered,True
SHP-007713,WH-01,DST-18,CAR-05,2024-07-15,2024-07-15,2024-07-16,2024-07-17,2024-07-17,12212.4,219.1,36339.46,Delivered,True
SHP-007714,WH-07,DST-20,CAR-02,2024-07-15,2024-07-17,2024-07-18,2024-07-20,2024-07-20,2605.3,261.4,1875.22,Delivered,True
SHP-007715,WH-08,DST-13,CAR-04,2024-07-15,2024-07-16,2024-07-16,2024-07-17,2024-07-17,4671.9,472.8,20117.02,Delivered,True
SHP-007716,WH-08,DST-16,CAR-07,2024-07-15,2024-07-15,2024-07-16,2024-07-23,2024-07-23,6063.3,254.2,550.79,Delivered,True
SHP-007717,WH-03,DST-04,CAR-04,2024-07-16,2024-07-16,2024-07-17,2024-07-17,2024-07-17,504.3,116.8,1022.4,Delivered,True
SHP-007718,WH-08,DST-14,CAR-03,2024-07-16,2024-07-16,2024-07-16,2024-07-20,2024-07-29,3903.8,528.9,1991.82,Delivered,False
SHP-007719,WH-08,DST-16,CAR-05,2024-07-16,2024-07-16,2024-07-16,2024-07-17,2024-07-17,6063.3,217.0,17951.61,Delivered,True
SHP-007720,WH-09,DST-12,CAR-01,2024-07-16,2024-07-17,2024-07-18,2024-07-18,2024-07-18,1754.3,336.8,1600.87,Delivered,True
SHP-007721,WH-04,DST-10,CAR-04,2024-07-16,2024-07-17,2024-07-17,2024-07-18,2024-07-18,796.9,222.6,2155.21,Delivered,True
